F
36166,00
35861,00
35708,00
35708,00
35708,00
35251,00
35098,00
35098,00
35251,00
34945,00
34488,00
34488,00
34488,00
34182,00
3403,00
33877,00
33877,00
33572,00
33419,00
33267,00
33267,00
32962,00
32809,00
32656,00
32351,00
32199,00
32199,00
32046,00
31741,00
31588,00
31436,00
31436,00
3113,00
30978,00
30825,00
3052,00
30367,00
30215,00
30215,00
2991,00
29757,00
29452,00
29452,00
29299,00
29147,00
28841,00
28689,00
28536,00
28536,00
28231,00
28078,00
27926,00
27621,00
27468,00
27315,00
26858,00
26858,00
26858,00
26705,00
264,00
26095,00
26095,00
25789,00
25637,00
25179,00
25179,00
25026,00
25026,00
24874,00
24569,00
23958,00
24111,00
23958,00
23806,00
235,00
23348,00
23195,00
22737,00
2289,00
2228,00
22585,00
2228,00
22127,00
21669,00
21517,00
21364,00
21059,00
20906,00
20754,00
20906,00
20448,00
20296,00
19838,00
19838,00
19685,00
1938,00
19075,00
19075,00
1877,00
18617,00
18465,00
18159,00
18007,00
17854,00
17854,00
17549,00
17244,00
16939,00
16786,00
16786,00
16633,00
16328,00
16176,00
16176,00
16023,00
15565,00
15565,00
15107,00
15107,00
1465,00
14497,00
14497,00
14039,00
14039,00
13887,00
13734,00
13429,00
13429,00
12818,00
13124,00
12818,00
12513,00
12513,00
12208,00
11903,00
11903,00
11598,00
11292,00
10987,00
10987,00
10835,00
10682,00
10377,00
10224,00
10072,00
97664,00
96138,00
93086,00
90034,00
90034,00
85456,00
85456,00
80878,00
79352,00
79352,00
77826,00
74774,00
73248,00
6867,00
6867,00
65618,00
65618,00
6104,00
59514,00
59514,00
56462,00
5341,00
50358,00
48832,00
4578,00
4578,00
42728,00
39676,00
3815,00
36624,00
32046,00
33572,00
3052,00
27468,00
25942,00
25942,00
21364,00
19838,00
18312,00
1526,00
13734,00
12208,00
9156,00
763,00
6104,00
3052,00
1526,00
0,00
-1526,00
-1526,00
-3052,00
-6104,00
-763,00
-9156,00
-9156,00
-13734,00
-1526,00
-18312,00
-19838,00
-19838,00
-21364,00
-25942,00
-25942,00
-27468,00
-3052,00
-32046,00
-33572,00
-3815,00
-3815,00
-39676,00
-44254,00
-42728,00
-44254,00
-4578,00
-48832,00
-50358,00
-5341,00
-5341,00
-56462,00
-59514,00
-59514,00
-62566,00
-65618,00
-67144,00
-67144,00
-67144,00
-71722,00
-73248,00
-73248,00
-77826,00
-77826,00
-77826,00
-80878,00
-8393,00
-8393,00
-85456,00
-85456,00
-9156,00
-9156,00
-93086,00
-96138,00
-96138,00
-97664,00
-10072,00
-10224,00
-10377,00
-10682,00
-10682,00
-10987,00
-10987,00
-10987,00
-11445,00
-11445,00
-11598,00
-11598,00
-12055,00
-12055,00
-12208,00
-12513,00
-12666,00
-12818,00
-12818,00
-13124,00
-13124,00
-13276,00
-13734,00
-13734,00
-14039,00
-14039,00
-14039,00
-14344,00
-14497,00
-1465,00
-14955,00
-15107,00
-15413,00
-15413,00
-15413,00
-15718,00
-15718,00
-16023,00
-16176,00
-16176,00
-16328,00
-16328,00
-16633,00
-16786,00
-16939,00
-17244,00
-17244,00
-17396,00
-17549,00
-17549,00
-18007,00
-17854,00
-18159,00
-18159,00
-18159,00
-18465,00
-18617,00
-1877,00
-19075,00
-19075,00
-19228,00
-1938,00
-19685,00
-19685,00
-19838,00
-19838,00
-20296,00
-20448,00
-20448,00
-20448,00
-20754,00
-20906,00
-21059,00
-21059,00
-21364,00
-21364,00
-21669,00
-21669,00
-21669,00
-22127,00
-22127,00
-2228,00
-22585,00
-22585,00
-2289,00
-22737,00
-2289,00
-2289,00
-23348,00
-23348,00
-235,00
-23806,00
-23806,00
-23958,00
-24111,00
-24416,00
-24416,00
-24569,00
-24874,00
-25026,00
-25026,00
-25179,00
-25026,00
-25484,00
-25637,00
-25637,00
-25789,00
-26095,00
-26247,00
-26247,00
-264,00
-26705,00
-26705,00
-2701,00
-27315,00
-27315,00
-27315,00
-27468,00
-27621,00
-27926,00
-28078,00
-28078,00
-28536,00
-28231,00
-28536,00
-28841,00
-28841,00
-29147,00
-29147,00
-29452,00
-29299,00
-29452,00
-2991,00
-2991,00
-30367,00
-30367,00
-3052,00
-30825,00
-30978,00
-30978,00
-3113,00
-3113,00
-31436,00
-31588,00
-31741,00
-32046,00
-32199,00
-32351,00
-32351,00
-32656,00
-32809,00
-32809,00
-32962,00
-32962,00
-33419,00
-33572,00
-33877,00
-3403,00
-34182,00
-3403,00
-34488,00
-34488,00
-34945,00
-35098,00
-35251,00
-35556,00
-35556,00
-35708,00
-35708,00
-35861,00
-36319,00
-36319,00
-36471,00
-36929,00
-37082,00
-36929,00
-37387,00
-3754,00
-37692,00
-37692,00
-37997,00
-3815,00
-38608,00
-38303,00
-3876,00
-3876,00
-39218,00
-39371,00
-39523,00
-39829,00
-39829,00
-39981,00
-40286,00
-40439,00
-40592,00
-40897,00
-40897,00
-41202,00
-41507,00
-41507,00
-4166,00
-41812,00
-42118,00
-42423,00
-42423,00
-42728,00
-43033,00
-43033,00
-43338,00
-43491,00
-43644,00
-43949,00
-44101,00
-44101,00
-44559,00
-44559,00
-45017,00
-45017,00
-45322,00
-45627,00
-4578,00
-45933,00
-45933,00
-4639,00
-4639,00
-46543,00
-47001,00
-47001,00
-47459,00
-47611,00
-47611,00
-48069,00
-48069,00
-48222,00
-48374,00
-48679,00
-48832,00
-48985,00
-4929,00
-49442,00
-499,00
-499,00
-499,00
-50358,00
-50511,00
-50663,00
-50968,00
-50968,00
-51274,00
-51579,00
-51579,00
-51884,00
-52189,00
-52342,00
-52494,00
-528,00
-528,00
-53105,00
-5341,00
-53563,00
-53715,00
-5402,00
-5402,00
-54173,00
-54631,00
-54783,00
-54783,00
-55241,00
-55241,00
-55394,00
-55699,00
-56004,00
-56004,00
-56462,00
-56462,00
-56615,00
-5692,00
-57072,00
-57225,00
-5753,00
-57683,00
-58141,00
-57835,00
-58293,00
-58446,00
-58446,00
-58904,00
-59056,00
-59056,00
-59514,00
-59819,00
-59972,00
-59972,00
-60124,00
-6043,00
-60582,00
-60735,00
-61193,00
-61193,00
-61193,00
-61345,00
-6165,00
-61956,00
-62261,00
-62261,00
-62413,00
-62566,00
-62871,00
-63024,00
-63176,00
-63482,00
-63634,00
-63634,00
-64092,00
-64092,00
-64245,00
-6455,00
-64702,00
-64855,00
-64855,00
-65313,00
-65465,00
-65465,00
-65771,00
-65923,00
-66076,00
-66381,00
-66381,00
-66686,00
-66686,00
-66686,00
-66991,00
-67144,00
-67297,00
-67602,00
-67754,00
-67754,00
-68212,00
-68212,00
-68517,00
-68517,00
-68823,00
-68975,00
-69128,00
-69433,00
-69433,00
-69891,00
-69891,00
-70043,00
-70196,00
-70196,00
-70501,00
-71112,00
-71112,00
-71112,00
-71112,00
-71417,00
-71417,00
-71722,00
-72027,00
-72027,00
-72027,00
-72332,00
-72485,00
-72638,00
-72943,00
-73095,00
-73248,00
-73248,00
-73553,00
-73553,00
-73858,00
-74164,00
-73858,00
-74316,00
-74621,00
-74774,00
-74774,00
-74774,00
-75232,00
-75232,00
-75537,00
-75842,00
-75842,00
-75995,00
-76147,00
-76147,00
-76453,00
-76605,00
-76758,00
-76758,00
-77063,00
-77216,00
-77368,00
-77368,00
-77826,00
-77979,00
-77979,00
-77979,00
-78589,00
-78436,00
-78589,00
-78894,00
-78894,00
-79199,00
-79199,00
-79505,00
-79505,00
-79657,00
-80115,00
-80115,00
-80268,00
-80268,00
-80573,00
-80725,00
-80878,00
-80878,00
-81336,00
-81183,00
-81488,00
-81946,00
-81946,00
-81946,00
-82099,00
-82404,00
-82557,00
-82709,00
-82709,00
-83014,00
-83167,00
-83167,00
-8332,00
-83777,00
-83777,00
-8393,00
-8393,00
-84235,00
-84235,00
-84693,00
-84693,00
-84998,00
-84998,00
-85303,00
-85456,00
-85609,00
-85609,00
-85914,00
-86066,00
-86219,00
-86677,00
-86524,00
-86677,00
-86829,00
-87135,00
-87287,00
-8744,00
-8744,00
-87898,00
-8805,00
-8805,00
-88355,00
-88508,00
-88508,00
-88966,00
-88966,00
-89118,00
-89118,00
-89424,00
-89576,00
-89576,00
-90034,00
-90339,00
-90187,00
-90644,00
-90797,00
-90797,00
-9095,00
-91255,00
-91255,00
-9156,00
-92018,00
-92018,00
-9217,00
-9217,00
-92476,00
-92628,00
-92781,00
-93086,00
-93239,00
-93239,00
-93391,00
-93696,00
-93849,00
-94307,00
-94307,00
-94459,00
-94459,00
-94765,00
-9507,00
-9507,00
-95375,00
-95528,00
-9568,00
-9568,00
-96138,00
-96138,00
-96291,00
-96596,00
-96748,00
-96901,00
-97206,00
-97359,00
-97511,00
-97511,00
-97817,00
-97969,00
-98122,00
-98427,00
-98732,00
-98732,00
-99037,00
-9919,00
-99495,00
-99648,00
-998,00
-998,00
-10011,00
-10026,00
-10026,00
-10072,00
-10072,00
-10087,00
-10102,00
-10133,00
-10148,00
-10163,00
-10194,00
-10209,00
-10209,00
-10224,00
-1027,00
-1027,00
-10285,00
-10316,00
-10331,00
-10346,00
-10377,00
-10392,00
-10423,00
-10438,00
-10438,00
-10453,00
-10499,00
-10499,00
-10514,00
-10545,00
-1056,00
-10575,00
-10575,00
-10606,00
-10621,00
-10621,00
-10682,00
-10697,00
-10697,00
-10697,00
-10743,00
-10743,00
-10758,00
-10789,00
-10804,00
-10819,00
-10819,00
-1085,00
-1088,00
-1088,00
-10911,00
-10926,00
-10957,00
-10957,00
-10972,00
-10987,00
-11018,00
-11033,00
-11048,00
-11048,00
-11079,00
-11094,00
-11109,00
-11109,00
-11155,00
-1117,00
-11201,00
-11201,00
-11216,00
-11216,00
-11231,00
-11277,00
-11277,00
-11292,00
-11323,00
-11338,00
-11353,00
-11353,00
-11384,00
-11399,00
-1143,00
-1143,00
-11445,00
-1146,00
-11491,00
-11506,00
-11521,00
-11521,00
-11552,00
-11567,00
-11567,00
-11582,00
-11613,00
-11628,00
-11643,00
-11674,00
-11689,00
-11689,00
-11704,00
-11735,00
-1175,00
-1175,00
-11765,00
-11796,00
-11796,00
-11827,00
-11827,00
-11857,00
-11857,00
-11872,00
-11888,00
-11918,00
-11933,00
-11933,00
-11964,00
-11964,00
-11994,00
-11994,00
-12025,00
-1204,00
-12055,00
-12086,00
-12086,00
-12101,00
-12116,00
-12116,00
-12147,00
-12162,00
-12177,00
-12177,00
-12208,00
-12208,00
-12239,00
-12239,00
-12269,00
-12284,00
-12284,00
-123,00
-123,00
-1233,00
-12345,00
-12361,00
-12361,00
-12406,00
-12437,00
-12437,00
-12452,00
-12452,00
-12467,00
-12498,00
-12498,00
-12528,00
-12513,00
-12559,00
-12559,00
-12574,00
-1259,00
-1262,00
-1259,00
-12635,00
-12635,00
-12651,00
-12681,00
-12681,00
-12681,00
-12712,00
-12742,00
-12742,00
-12742,00
-12757,00
-12757,00
-12773,00
-12803,00
-12818,00
-12834,00
-12818,00
-12864,00
-12879,00
-1291,00
-1291,00
-12925,00
-1294,00
-12971,00
-1294,00
-12971,00
-12986,00
-13002,00
-13032,00
-13047,00
-13047,00
-13063,00
-13063,00
-13093,00
-13108,00
-13124,00
-13124,00
-13154,00
-13154,00
-13169,00
-13185,00
-13215,00
-13215,00
-1323,00
-13246,00
-13246,00
-13276,00
-13276,00
-13307,00
-13307,00
-13337,00
-13353,00
-13353,00
-13368,00
-13398,00
-13398,00
-13414,00
-13444,00
-13459,00
-13459,00
-13459,00
-13505,00
-1352,00
-1352,00
-13536,00
-13536,00
-13566,00
-13581,00
-13597,00
-13597,00
-13627,00
-13642,00
-13658,00
-13658,00
-13658,00
-13719,00
-13703,00
-13749,00
-13749,00
-13765,00
-13765,00
-1378,00
-1381,00
-1381,00
-13826,00
-13841,00
-13841,00
-13871,00
-13887,00
-13887,00
-13932,00
-13948,00
-13948,00
-13978,00
-13993,00
-13993,00
-14009,00
-14039,00
-14054,00
-1407,00
-1407,00
-1407,00
-14131,00
-14131,00
-14131,00
-14161,00
-14177,00
-14192,00
-14222,00
-14238,00
-14253,00
-14253,00
-14299,00
-14283,00
-14314,00
-14344,00
-14314,00
-1436,00
-1439,00
-1439,00
-14421,00
-14421,00
-14451,00
-14451,00
-14482,00
-14512,00
-14512,00
-14528,00
-14543,00
-14543,00
-14573,00
-14589,00
-14604,00
-14604,00
-1465,00
-14665,00
-14665,00
-14695,00
-14711,00
-14711,00
-14726,00
-14772,00
-14772,00
-14787,00
-14787,00
-14817,00
-14817,00
-14848,00
-14848,00
-14879,00
-14879,00
-14894,00
-14894,00
-1494,00
-14955,00
-14955,00
-15001,00
-15001,00
-15016,00
-15016,00
-15046,00
-15062,00
-15077,00
-15077,00
-15123,00
-15123,00
-15138,00
-15138,00
-15168,00
-15184,00
-15199,00
-15229,00
-15245,00
-15245,00
-1526,00
-1526,00
-1526,00
-15306,00
-15306,00
-15321,00
-15321,00
-15367,00
-15397,00
-15397,00
-15413,00
-15428,00
-15428,00
-15458,00
-15474,00
-15489,00
-15489,00
-15519,00
-15519,00
-15535,00
-1555,00
-1558,00
-1558,00
-15596,00
-15611,00
-15642,00
-15642,00
-15657,00
-15672,00
-15672,00
-15703,00
-15718,00
-15733,00
-15733,00
-15733,00
-15779,00
-15764,00
-15794,00
-15825,00
-1584,00
-1584,00
-15855,00
-15886,00
-15886,00
-15901,00
-15931,00
-15931,00
-15947,00
-15947,00
-15992,00
-15992,00
-15992,00
-16008,00
-16023,00
-16023,00
-16054,00
-16069,00
-16069,00
-16084,00
-16084,00
-16115,00
-1613,00
-16145,00
-16145,00
-16176,00
-16176,00
-16191,00
-16206,00
-16206,00
-16252,00
-16237,00
-16237,00
-16267,00
-16267,00
-16267,00
-16298,00
-16313,00
-16328,00
-16359,00
-16328,00
-16359,00
-16374,00
-16374,00
-16404,00
-16404,00
-16404,00
-16435,00
-16435,00
-16435,00
-16466,00
-16481,00
-16481,00
-16496,00
-16496,00
-16496,00
-16527,00
-16542,00
-16557,00
-16557,00
-16588,00
-16557,00
-16588,00
-16618,00
-16603,00
-16618,00
-16649,00
-16618,00
-16649,00
-16664,00
-16664,00
-16664,00
-16679,00
-16679,00
-1671,00
-16725,00
-1671,00
-1671,00
-1674,00
-16771,00
-16771,00
-16771,00
-16786,00
-16771,00
-16786,00
-16786,00
-16801,00
-16801,00
-16832,00
-16832,00
-16847,00
-16847,00
-16847,00
-16847,00
-16878,00
-16878,00
-16893,00
-16893,00
-16893,00
-16908,00
-16908,00
-16939,00
-16939,00
-16939,00
-16954,00
-16954,00
-16954,00
-170,00
-170,00
-170,00
-170,00
-170,00
-17015,00
-17015,00
-1703,00
-1703,00
-17061,00
-17061,00
-17076,00
-17061,00
-17061,00
-17076,00
-17091,00
-17091,00
-17091,00
-17091,00
-17122,00
-17122,00
-17137,00
-17122,00
-17137,00
-17137,00
-17152,00
-17152,00
-17152,00
-17183,00
-17152,00
-17183,00
-17198,00
-17183,00
-17198,00
-17198,00
-17213,00
-17213,00
-17244,00
-17213,00
-17244,00
-17244,00
-17244,00
-17244,00
-17259,00
-17274,00
-17305,00
-17305,00
-17305,00
-17305,00
-17305,00
-1732,00
-1732,00
-1732,00
-1732,00
-17335,00
-17335,00
-17335,00
-17366,00
-17381,00
-17366,00
-17381,00
-17381,00
-17381,00
-17381,00
-17381,00
-17412,00
-17412,00
-17412,00
-17412,00
-17427,00
-17427,00
-17442,00
-17427,00
-17427,00
-17442,00
-17442,00
-17442,00
-17473,00
-17473,00
-17473,00
-17488,00
-17488,00
-17473,00
-17503,00
-17488,00
-17503,00
-17503,00
-17534,00
-17534,00
-17503,00
-17534,00
-17549,00
-17534,00
-17534,00
-17549,00
-17549,00
-17564,00
-17564,00
-17549,00
-17564,00
-17564,00
-17564,00
-17564,00
-17595,00
-17595,00
-17595,00
-17564,00
-17595,00
-17595,00
-1761,00
-17595,00
-1761,00
-1761,00
-1761,00
-17625,00
-1761,00
-17625,00
-17625,00
-17625,00
-17625,00
-17625,00
-17656,00
-17656,00
-17656,00
-17656,00
-17671,00
-17671,00
-17671,00
-17671,00
-17671,00
-17671,00
-17686,00
-17686,00
-17717,00
-17717,00
-17686,00
-17732,00
-17732,00
-17717,00
-17717,00
-17732,00
-17732,00
-17732,00
-17732,00
-17747,00
-17747,00
-17747,00
-17778,00
-17778,00
-17778,00
-17778,00
-17778,00
-17778,00
-17778,00
-17778,00
-17793,00
-17808,00
-17793,00
-17808,00
-17808,00
-17808,00
-17839,00
-17839,00
-17839,00
-17839,00
-17839,00
-17854,00
-17854,00
-17854,00
-17885,00
-17854,00
-17885,00
-17885,00
-17885,00
-179,00
-17885,00
-17885,00
-17885,00
-179,00
-17915,00
-179,00
-179,00
-17915,00
-179,00
-17915,00
-17946,00
-17946,00
-17915,00
-17946,00
-17946,00
-17946,00
-17946,00
-17961,00
-17961,00
-17961,00
-17961,00
-17976,00
-17976,00
-17976,00
-17976,00
-17976,00
-17976,00
-17976,00
-18007,00
-18007,00
-18007,00
-17976,00
-18022,00
-18037,00
-18037,00
-18022,00
-18037,00
-18037,00
-18037,00
-18037,00
-18037,00
-18068,00
-18068,00
-18068,00
-18083,00
-18083,00
-18098,00
-18083,00
-18098,00
-18098,00
-18098,00
-18098,00
-18098,00
-18129,00
-18129,00
-18129,00
-18129,00
-18144,00
-18144,00
-18144,00
-18144,00
-18159,00
-18159,00
-18159,00
-18159,00
-1819,00
-18159,00
-1819,00
-1819,00
-1819,00
-18159,00
-1819,00
-18205,00
-18205,00
-1822,00
-1822,00
-1822,00
-1822,00
-1822,00
-18266,00
-18251,00
-18251,00
-18251,00
-18251,00
-18251,00
-18266,00
-18266,00
-18251,00
-18266,00
-18266,00
-18266,00
-18281,00
-18281,00
-18281,00
-18281,00
-18281,00
-18312,00
-18312,00
-18312,00
-18312,00
-18327,00
-18327,00
-18358,00
-18358,00
-18327,00
-18358,00
-18358,00
-18358,00
-18358,00
-18373,00
-18373,00
-18388,00
-18373,00
-18373,00
-18388,00
-18388,00
-18388,00
-18419,00
-18388,00
-18419,00
-18434,00
-18419,00
-18419,00
-18434,00
-18434,00
-18434,00
-18434,00
-18449,00
-18434,00
-1848,00
-18449,00
-18434,00
-18449,00
-18449,00
-1848,00
-1848,00
-18495,00
-1848,00
-1848,00
-18495,00
-18495,00
-18495,00
-1851,00
-1851,00
-1851,00
-1851,00
-1851,00
-1851,00
-1851,00
-1851,00
-1851,00
-18541,00
-18556,00
-18541,00
-18556,00
-18556,00
-18541,00
-18556,00
-18556,00
-18571,00
-18602,00
-18556,00
-18571,00
-18571,00
-18571,00
-18602,00
-18602,00
-18602,00
-18602,00
-18617,00
-18617,00
-18617,00
-18617,00
-18632,00
-18617,00
-18632,00
-18632,00
-18632,00
-18663,00
-18663,00
-18663,00
-18663,00
-18663,00
-18663,00
-18678,00
-18678,00
-18678,00
-18694,00
-18694,00
-18694,00
-18694,00
-18694,00
-18694,00
-18739,00
-18724,00
-18724,00
-18739,00
-18755,00
-18739,00
-18755,00
-18755,00
-18755,00
-18785,00
-18785,00
-18755,00
-18785,00
-188,00
-188,00
-18785,00
-18816,00
-18816,00
-18816,00
-18846,00
-18846,00
-18846,00
-18846,00
-18861,00
-18861,00
-18892,00
-18861,00
-18892,00
-18907,00
-18892,00
-18907,00
-18907,00
-18922,00
-18907,00
-18922,00
-18922,00
-18953,00
-18953,00
-18953,00
-18983,00
-18968,00
-18983,00
-18983,00
-18983,00
-19014,00
-19014,00
-19014,00
-19029,00
-19029,00
-19044,00
-19044,00
-19044,00
-19075,00
-19075,00
-19075,00
-19106,00
-19106,00
-19136,00
-19106,00
-19136,00
-19106,00
-19136,00
-19136,00
-19167,00
-19151,00
-19167,00
-19167,00
-19212,00
-19212,00
-19212,00
-19212,00
-19212,00
-19228,00
-19228,00
-19258,00
-19258,00
-19273,00
-19258,00
-19273,00
-19289,00
-19289,00
-19319,00
-19319,00
-19319,00
-19319,00
-19334,00
-19334,00
-19334,00
-19365,00
-19365,00
-1938,00
-1938,00
-1938,00
-19395,00
-19395,00
-19426,00
-19426,00
-19457,00
-19457,00
-19457,00
-19441,00
-19457,00
-19457,00
-19487,00
-19487,00
-19502,00
-19518,00
-19518,00
-19548,00
-19548,00
-19563,00
-19548,00
-19579,00
-19563,00
-19609,00
-19609,00
-19609,00
-19609,00
-19624,00
-19624,00
-1964,00
-19624,00
-1964,00
-1967,00
-1967,00
-19685,00
-19685,00
-19685,00
-19701,00
-19731,00
-19731,00
-19746,00
-19746,00
-19746,00
-19792,00
-19762,00
-19762,00
-19792,00
-19792,00
-19807,00
-19823,00
-19807,00
-19823,00
-19823,00
-19869,00
-19869,00
-19899,00
-19869,00
-19899,00
-19899,00
-19914,00
-19914,00
-19914,00
-1996,00
-1996,00
-1996,00
-19975,00
-1996,00
-19975,00
-19991,00
-19991,00
-19991,00
-20021,00
-20021,00
-20021,00
-20052,00
-20052,00
-20052,00
-20052,00
-20082,00
-20082,00
-20097,00
-20113,00
-20113,00
-20097,00
-20113,00
-20113,00
-20143,00
-20158,00
-20158,00
-20158,00
-20174,00
-20204,00
-2022,00
-2022,00
-20235,00
-20235,00
-20235,00
-20235,00
-20265,00
-20265,00
-20281,00
-20296,00
-20296,00
-20326,00
-20326,00
-20342,00
-20326,00
-20342,00
-20372,00
-20387,00
-20387,00
-20403,00
-20403,00
-20433,00
-20433,00
-20448,00
-20448,00
-20448,00
-20464,00
-20494,00
-20464,00
-20509,00
-20525,00
-20525,00
-20525,00
-20525,00
-20555,00
-2057,00
-20586,00
-2057,00
-20586,00
-20616,00
-20616,00
-20632,00
-20647,00
-20647,00
-20677,00
-20677,00
-20693,00
